ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"177.105.210.57","elite","AS262653","BR","Portalmail Informatica Ltda","164","Portalmail Informatica Ltda","5678","socks4","51","1","2021-08-31T11:01:47.325Z","100","1","1"
"190.188.199.220","elite","AS7303","AR","Telecom Argentina S.A.","188","Telecom Argentina S.A","4153","socks4","34","577","2021-08-31T11:01:47.995Z","100","1","1"
"114.129.23.174","elite","AS38758","ID","PT Hipernet Indodata","195","N/A","5678","socks4","61","1","2021-08-31T11:01:47.032Z","100","1","1"
"82.77.7.125","elite","AS8708","RO","RCS & RDS","196","RCS & RDS Residential","5678","socks4","89","432","2021-08-31T11:01:47.832Z","100","1","1"
"119.29.192.142","elite","AS45090","HK","Shenzhen Tencent Computer Systems Company Limited","163","Tencent cloud computing (Beijing) Co., Ltd.","10808","socks4","34","336","2021-08-31T11:01:46.440Z",,,
"191.36.194.36","elite","AS263339","BR","3wlink Internet Ltda","174","3wlink Internet Ltda","5678","socks4","45","N/A","2021-08-31T11:01:46.628Z",,,
"36.94.234.177","elite","AS7713","ID","PT. Telekomunikasi Indonesia","288","Telekomunikasi Indonesia","5678","socks4","57","N/A","2021-08-31T11:01:46.699Z",,,
"177.85.205.29","elite","AS52554","BR","S. A. da Silva Junior","171","S. A. da Silva Junior","3629","socks4","54","30003","2021-08-31T11:01:46.441Z","100","1","1"
"103.95.97.43","elite","AS136759","BD","Cosmopolitan Communications Limited","237","Cosmopolitan Communications Limited","4153","socks4","53","511","2021-08-31T11:01:46.338Z","100","1","1"
"79.98.240.73","elite","AS199995","UA","Omega Telecom LLC","200","Omega Telecom LLC","5678","socks4","55","413","2021-08-31T11:01:46.248Z","100","1","1"
"168.205.140.43","elite","AS262642","BR","Netcell Telecom","156","Netcell Telecom","5678","socks4","60","326","2021-08-31T11:01:46.953Z","100","1","1"
"177.105.68.71","elite","AS262637","BR","Netprimus Tecnologia Ltda","148","Netprimus Tecnologia Ltda","4153","socks4","64","1","2021-08-31T11:01:46.436Z","100","1","1"
"103.129.234.9","elite","AS137627","IN","Nextel Communications India Pvt Ltd","257","Nextel Communications India Pvt Ltd","5678","socks4","35","30067","2021-08-31T11:01:46.678Z","100","1","1"
"117.220.220.103","elite","AS9829","IN","BSNL Internet","331","N/A","5678","socks4","64","1524","2021-08-31T11:01:46.622Z","100","1","1"
"201.131.215.46","elite","AS61800","BR","Utinga Net","212","N/A","5678","socks4","56","30002","2021-08-31T11:01:46.278Z","100","1","1"
"93.158.228.230","elite","AS197078","RU","Yarnet Ltd","N/A","N/A","31065","socks4","39","1","2021-08-31T11:01:46.035Z","0","0","1"
"117.204.255.131","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","269","BSNL BBoWIFI services","5678","socks4","82","546","2021-08-31T11:01:46.745Z","100","1","1"
"185.101.238.13","elite","AS197882","IQ","Tarin General Trading and Setting Up Internet Device LTD","219","TarinNet ISP","56004","socks4","35","467","2021-08-31T11:01:46.741Z","100","1","1"
"114.7.25.100","elite","AS4761","ID","PT. INDOSAT Tbk","224","PT. INDOSAT Tbk","5678","socks4","46","456","2021-08-31T11:01:46.570Z","100","1","1"
"84.22.138.150","elite","AS33991","RU","Igra-Service LLC","271","Igra-Service LLC","4145","socks4","51","563","2021-08-31T11:01:46.242Z","100","1","1"
"36.94.60.42","elite","AS7713","ID","PT. Telekomunikasi Indonesia","261","Telekomunikasi Indonesia","5678","socks4","34","561","2021-08-31T11:01:46.707Z","100","1","1"
"163.53.84.216","elite","AS132116","IN","ANINETWORK","269","N/A","5678","socks4","47","1","2021-08-31T11:01:46.445Z","100","1","1"
"59.89.185.69","elite","AS9829","IN","BSNL Internet","284","N/A","5678","socks4","52","1","2021-08-31T11:01:46.363Z","100","1","1"
"92.252.241.202","elite","AS12389","RU","PJSC Rostelecom","200","Rostelecom","4145","socks4","48","403","2021-08-31T11:01:45.147Z","100","1","1"
"117.236.173.242","elite","AS9829","IN","BSNL Internet","257","N/A","5678","socks4","35","551","2021-08-31T11:01:45.639Z",,,
"118.71.253.20","elite","AS18403","VN","fpt","180","N/A","4145","socks4","34","750","2021-08-31T11:01:45.648Z",,,
"190.18.114.7","elite","AS7303","AR","Telecom Argentina S.A","172","Fibertel","5678","socks4","35","441","2021-08-31T11:01:45.819Z",,,
"103.70.159.133","elite","AS133720","IN","speednet","239","N/A","5678","socks4","44","512","2021-08-31T11:01:45.476Z","100","1","1"
"165.0.104.53","elite","AS37053","ZA","RSAWEB (PTY) LTD","274","Rsaweb","5678","socks4","39","564","2021-08-31T11:01:45.482Z","100","1","1"
"103.16.72.170","elite","AS24122","BD","BDCOM Online Limited","275","BDCOM Online Limited","5678","socks4","53","1715","2021-08-31T11:01:45.046Z","100","1","1"
"103.124.99.76","elite","AS138388","NP","Pokhara Internet Pvt. Ltd.","316","PInet","5678","socks4","39","578","2021-08-31T11:01:45.266Z","100","1","1"
"47.224.98.123","elite","AS20115","US","Charter Communications","75","Spectrum","5678","socks4","34","134","2021-08-31T11:01:45.579Z","100","1","1"
"201.184.145.210","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P.","108","EPM Telecomunicaciones S.A. E.S.P","5678","socks4","86","220","2021-08-31T11:01:45.978Z","100","1","1"
"190.216.115.116","elite","AS3549","PE","Level 3 Peru S.A","128","Helicopteros del Sur","5678","socks4","56","298","2021-08-31T11:01:45.184Z","100","1","1"
"190.128.161.10","elite","AS23201","PY","Telecel S.A.","228","Telecel S.A","5678","socks4","37","597","2021-08-31T11:01:45.946Z","100","1","1"
"191.242.189.13","elite","AS263151","BR","Conect Telecom","166","Conect Telecom","5678","socks4","39","1","2021-08-31T11:01:45.040Z","100","1","1"
"114.33.59.111","elite","AS3462","TW","Chunghwa Telecom Co., Ltd.","147","Chunghwa Telecom Co. Ltd.","5678","socks4","38","1","2021-08-31T11:01:45.212Z","100","1","1"
"178.33.12.118","elite","AS16276","CZ","OVH SAS","146","OVH.CZ s.r.o","59341","socks4","43","308","2021-08-31T11:01:45.761Z","100","1","1"
"114.5.129.22","elite","AS4761","ID","PT. INDOSAT Tbk","231","PT. INDOSAT Tbk","5678","socks4","62","1840","2021-08-31T11:01:45.320Z","100","1","1"
"36.94.15.157","elite","AS7713","ID","PT. Telekomunikasi Indonesia","271","Telekomunikasi Indonesia","5678","socks4","59","531","2021-08-31T11:01:45.775Z","100","1","1"
"177.38.245.198","elite","AS52974","BR","Henet Telecomunicacoes Ltda","206","Henet Telecomunicacoes Ltda","5678","socks4","52","1","2021-08-31T11:01:45.473Z","100","1","1"
"75.119.201.218","elite","AS26347","US","New Dream Network, LLC","20","New Dream Network, LLC","42863","socks4","36","1","2021-08-31T11:01:45.695Z","100","1","1"
"91.92.181.58","elite","AS58224","IR","TIC","244","Telecommunication Company of Tehran","5678","socks4","55","496","2021-08-31T11:01:44.399Z","100","1","1"
"103.132.58.93","elite","AS135726","IN","Vsj Internet Services Private Limited","290","Vsj  Private Limited","5678","socks4","64","5001","2021-08-31T11:01:44.202Z",,,
"190.53.232.191","elite","AS20299","HN","Newcom Limited","N/A","Millicom Cable Honduras S.A. de C.V","5678","socks4","37","5001","2021-08-31T11:01:44.749Z",,,
"177.38.83.198","elite","AS262402","BR","ZAP BL TELECOMUNICACOES LTDA","188","ZAP BL TELECOMUNICACOES LTDA","5678","socks4","52","396","2021-08-31T11:01:44.159Z","100","1","1"
"177.67.144.37","elite","AS262521","BR","pgf telecomunicacoes ltda","155","pgf telecomunicacoes ltda","5678","socks4","53","30001","2021-08-31T11:01:44.786Z","100","1","1"
"185.59.66.65","elite","AS56882","ES","Least Cost Routing Telecom S.l. Unipersonal.","161","LCR","5678","socks4","63","338","2021-08-31T11:01:44.981Z","100","1","1"
"118.70.124.34","elite","AS18403","VN","FPT-STATICIP","187","FPT Telecom Company","5678","socks4","54","1","2021-08-31T11:01:44.530Z","100","1","1"
"45.124.24.112","elite","AS134196","HK","Cloudie Limited","153","Cloudie Limited","4145","socks4","34","320","2021-08-31T11:01:44.115Z","100","1","1"
"91.98.136.152","elite","AS16322","IR","Pars Online PJS","555","N/A","5678","socks4","35","1773","2021-08-31T11:01:44.084Z","100","1","1"
"188.132.241.165","elite","AS42910","TR","Sadecehosting","200","Equinix Turkey Internet Hizmetleri Anonim Sirketi","56109","socks4","89","2","2021-08-31T11:01:44.556Z","99","738","744"
"104.255.170.63","elite","AS397373","US","H4Y Technologies LLC","23","N/A","57848","socks4","34","48","2021-08-31T11:01:44.320Z","100","1","1"
"103.135.90.43","elite","AS138638","BD","Md Faruk Hossain","249","Summit Communications Ltd","5678","socks4","43","501","2021-08-31T11:01:44.228Z","100","1","1"
"168.196.246.69","elite","AS263801","AR","Linkear SRL","197","Linkear SRL","5678","socks4","80","415","2021-08-31T11:01:44.636Z","100","1","1"
"201.131.215.200","elite","AS61800","BR","Utinga Net","178","N/A","5678","socks4","54","30001","2021-08-31T11:01:44.399Z","100","1","1"
"186.233.59.20","elite","AS263069","BR","BRT Comercio de Produtos de InformÔtica LTDA","229","BRT Comercio de Produtos de Informática LTDA","5678","socks4","33","473","2021-08-31T11:01:44.264Z","100","1","1"
"115.124.76.195","elite","AS38511","ID","PT Remala Abadi","196","N/A","5678","socks4","63","2","2021-08-31T11:01:44.669Z","100","1","1"
"84.44.5.10","elite","AS15924","TR","Borusan Telekom","211","N/A","5678","socks4","45","413","2021-08-31T11:01:44.087Z","100","1","1"
"190.92.25.114","elite","AS27884","HN","Cablecolor S.A.","110","Cablecolor S.A","5678","socks4","80","95","2021-08-31T11:01:44.475Z","100","1","1"
"36.91.190.61","elite","AS7713","ID","PT. Telekomunikasi Indonesia","274","Telekomunikasi Indonesia","5678","socks4","62","602","2021-08-31T11:01:44.822Z","100","1","1"
"103.132.244.65","elite","AS138311","IN","Limerick Technologies Pvt Ltd","235","Limerick Technologies Pvt Ltd","5678","socks4","49","491","2021-08-31T11:01:44.260Z","100","1","1"
"150.107.146.139","elite","AS55832","IN","Tirupati Media PVT LTD","240","Tirupati Media PVT LTD","5678","socks4","81","471","2021-08-31T11:01:44.724Z","100","1","1"
"89.208.35.79","elite","AS12695","RU","DINET-HOSTING","245","Hosting and Colocation Services","47820","socks4","46","434","2021-08-31T11:01:44.324Z","100","1368","1371"
"36.91.38.21","elite","AS7713","ID","PT Telekomunikasi Indonesia","269","Telekomunikasi Indonesia","5678","socks4","35","585","2021-08-31T11:01:43.990Z",,,
"150.107.205.210","elite","AS58504","NP","Techminds Network Pvt. Ltd","281","N/A","5678","socks4","34","570","2021-08-31T11:01:43.450Z","100","1","1"
"105.213.73.227","elite","AS16637","ZA","MTN SA","295","MTN SA","5678","socks4","35","1","2021-08-31T11:01:43.117Z","100","1","1"
"119.10.181.38","elite","AS24530","ID","PT POWER TELECOM","251","N/A","4153","socks4","45","477","2021-08-31T11:01:43.843Z","100","1","1"
"190.153.238.20","elite","AS14259","CL","Gtd Internet S.A.","178","Gtd Internet S.A","5678","socks4","37","1","2021-08-31T11:01:43.563Z","100","1","1"
"103.124.190.210","elite","AS17995","ID","PT. Junan Dharma Persada","751","N/A","5678","socks4","52","1123","2021-08-31T11:01:43.376Z","100","1","1"
"200.72.191.218","elite","AS27651","CL","Entel Chile S.A.","173","Entel Chile S.A","5678","socks4","33","385","2021-08-31T11:01:43.177Z","100","1","1"
"102.165.221.206","elite","AS37315","ZA","Cipherwave","292","Home Connect","5678","socks4","35","295","2021-08-31T11:01:43.877Z","100","1","1"
"201.131.215.226","elite","AS61800","BR","Utinga Net","209","N/A","5678","socks4","35","30053","2021-08-31T11:01:43.695Z","100","1","1"
"92.45.52.110","elite","AS34984","TR","Tellcom Iletisim Hizmetleri A.S.","N/A","Torosuniversitesi","5678","socks4","34","407","2021-08-31T11:01:43.845Z","0","0","1"
"186.200.174.162","elite","AS10429","BR","Vivo","199","TELEF�NICA BRASIL S.A","5678","socks4","42","457","2021-08-31T11:01:43.171Z","100","1","1"
"187.188.143.206","elite","AS22884","MX","Total Play Telecomunicaciones SA De CV","71","Total Play Telecomunicaciones SA De CV","5678","socks4","33","1","2021-08-31T11:01:43.477Z","100","1","1"
"114.134.186.215","elite","AS45429","KH","Cambodian Singmeng Telemedia CO","188","N/A","5678","socks4","35","392","2021-08-31T11:01:43.181Z","100","1","1"
"115.178.27.33","elite","AS45429","KH","Cambodian Singmeng Telemedia CO","186","N/A","5678","socks4","35","394","2021-08-31T11:01:43.875Z","100","1","1"
"190.128.236.178","elite","AS23201","PY","Telecel S.A.","243","Telecel S.A","5678","socks4","34","494","2021-08-31T11:01:43.318Z","100","1","1"
"45.118.33.47","elite","AS134032","IN","Infonet Comm Enterprises","244","Imperial Communication Entrepreneurs PVT LTD","5678","socks4","34","499","2021-08-31T11:01:43.817Z","100","1","1"
"213.164.123.110","elite","AS43627","LT","UAB \"Besmegeniai\"","187","UAB \"Besmegeniai\"","5678","socks4","37","384","2021-08-31T11:01:43.661Z","100","1","1"
"216.21.162.200","elite","AS16591","US","Google Fiber Inc.","17","Google Fiber Inc.","5678","socks4","35","1","2021-08-31T11:01:43.825Z","100","1","1"
"49.156.39.130","elite","AS24492","KH","WiCAM Corporation Ltd","192","WiCAM Corporation, LTD","5678","socks4","48","383","2021-08-31T11:01:43.568Z","100","1","1"
"202.29.226.106","elite","AS4621","TH","THAINET","226","N/A","5678","socks4","78","1","2021-08-31T11:01:42.020Z","100","1","1"
"2.188.226.138","elite","AS42337","IR","Dade Pardazi Respina PJSC","238","Maxnet","5678","socks4","36","5016","2021-08-31T11:01:42.477Z",,,
"118.97.187.60","elite","AS7713","ID","PT. TELKOM INDONESIA","206","N/A","4153","socks4","33","467","2021-08-31T11:01:42.622Z",,,
"198.49.128.34","elite","AS263691","CO","Kuatro Comunicaciones","141","casa.toro03171","5678","socks4","77","329","2021-08-31T11:01:42.485Z","100","1","1"
"185.132.1.221","elite","AS203447","UA","CenterTPA","194","PRIVATE ENTERPRISE \"CENTER TPA\"","4145","socks4","35","588","2021-08-31T11:01:42.087Z","100","1","1"
"119.235.16.230","elite","AS24532","ID","PT Inet Global Indo","190","N/A","5678","socks4","51","1406","2021-08-31T11:01:42.388Z","100","1","1"
"119.23.43.208","elite","AS37963","CN","Addresses CNNIC","173","Aliyun Computing Co., LTD","6111","socks4","35","183","2021-08-31T11:01:42.989Z","100","1","1"
"43.243.204.106","elite","AS24122","BD","BDCOM Online Limited","285","Bdcom NEW","35805","socks4","64","1626","2021-08-31T11:01:42.927Z","100","1","1"
"185.78.16.116","elite","AS43648","IT","Stiadsl S.R.L","194","StiAdsl","5678","socks4","44","484","2021-08-31T11:01:42.201Z","100","1","1"
"201.184.144.74","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P.","108","EPM Telecomunicaciones S.A. E.S.P","5678","socks4","51","245","2021-08-31T11:01:42.644Z","100","1","1"
"138.36.20.190","elite","AS263026","BR","IBL Banda Larga Internet Informatica LTDA","183","IBL Banda Larga Internet Informatica LTDA","5678","socks4","35","402","2021-08-31T11:01:42.161Z","100","1","1"
"201.131.215.37","elite","AS61800","BR","Utinga Net","181","N/A","5678","socks4","49","3413","2021-08-31T11:01:42.077Z","100","1","1"
"186.97.182.5","elite","AS27831","CO","Colombia Móvil","112","Colombia Móvil","5678","socks4","75","231","2021-08-31T11:01:42.390Z","100","1","1"
"190.2.210.123","elite","AS262186","CO","TV AZTECA SUCURSAL COLOMBIA","150","TV AZTECA SUCURSAL COLOMBIA","5678","socks4","108","318","2021-08-31T11:01:42.494Z","100","1","1"
